reading_id,timestamp,sensor_id,location,grid_x,grid_y,temperature_c,humidity_pct,co2_ppm,noise_db,occupancy
936,2024-04-16 00:00:00,SENSOR-016,Basement - Storage,-0.03,1.0,21.4,65.6,468.0,25.0,1
937,2024-04-16 00:00:00,SENSOR-017,Lobby - Entrance,0.509,2.035,21.8,60.8,394.0,46.9,1
938,2024-04-16 00:00:00,SENSOR-018,Lobby - Reception,0.484,1.035,22.4,38.6,377.0,39.0,1
939,2024-04-16 00:00:00,SENSOR-019,Carpark - B1,-0.999,1.933,19.8,42.4,513.0,34.4,0
940,2024-04-16 00:00:00,SENSOR-020,Carpark - B2,-2.052,2.015,19.1,69.1,410.0,41.5,1
941,2024-04-17 00:00:00,SENSOR-001,Floor 1 - Zone A,0.944,0.927,21.5,51.3,473.0,58.8,1
942,2024-04-17 00:00:00,SENSOR-002,Floor 1 - Zone B,0.956,2.089,22.7,52.8,570.0,40.2,1
943,2024-04-17 00:00:00,SENSOR-003,Floor 1 - Zone C,0.965,2.957,22.6,72.5,380.0,63.0,1
944,2024-04-17 00:00:00,SENSOR-004,Floor 2 - Zone A,2.066,0.932,19.7,61.6,408.0,35.8,1
945,2024-04-17 00:00:00,SENSOR-005,Floor 2 - Zone B,2.017,1.969,25.4,55.9,425.0,45.3,1
946,2024-04-17 00:00:00,SENSOR-006,Floor 2 - Zone C,2.025,2.879,23.6,50.4,545.0,53.9,0
947,2024-04-17 00:00:00,SENSOR-007,Floor 3 - Zone A,3.062,0.953,21.1,52.4,554.0,25.9,0
948,2024-04-17 00:00:00,SENSOR-008,Floor 3 - Zone B,3.043,2.039,21.7,48.3,260.0,39.1,1
949,2024-04-17 00:00:00,SENSOR-009,Floor 3 - Zone C,2.951,3.036,21.6,51.1,521.0,49.9,1
950,2024-04-17 00:00:00,SENSOR-010,Floor 4 - Zone A,4.06,0.975,21.0,43.5,426.0,53.7,0
951,2024-04-17 00:00:00,SENSOR-011,Floor 4 - Zone B,3.94,1.901,21.6,53.5,346.0,50.4,1
952,2024-04-17 00:00:00,SENSOR-012,Floor 4 - Zone C,3.994,2.915,21.8,59.1,363.0,50.8,1
953,2024-04-17 00:00:00,SENSOR-013,Rooftop - North,4.959,1.473,24.3,54.9,242.0,57.4,1
954,2024-04-17 00:00:00,SENSOR-014,Rooftop - South,5.053,2.455,24.3,59.8,416.0,42.8,1
955,2024-04-17 00:00:00,SENSOR-015,Basement - Main,0.063,1.96,,60.2,534.0,41.9,1
956,2024-04-17 00:00:00,SENSOR-016,Basement - Storage,0.068,1.022,18.7,55.3,441.0,44.5,1
957,2024-04-17 00:00:00,SENSOR-017,Lobby - Entrance,0.473,1.971,21.0,57.7,343.0,35.3,0
958,2024-04-17 00:00:00,SENSOR-018,Lobby - Reception,0.534,0.92,22.4,47.0,382.0,29.7,1
959,2024-04-17 00:00:00,SENSOR-019,Carpark - B1,-0.938,2.044,,58.2,236.0,53.6,0
960,2024-04-17 00:00:00,SENSOR-020,Carpark - B2,-1.965,2.004,20.6,49.8,490.0,31.1,0
961,2024-04-18 00:00:00,SENSOR-001,Floor 1 - Zone A,0.891,0.983,22.4,52.5,341.0,48.2,0
962,2024-04-18 00:00:00,SENSOR-002,Floor 1 - Zone B,1.077,1.974,22.0,44.6,655.0,37.7,1
963,2024-04-18 00:00:00,SENSOR-003,Floor 1 - Zone C,0.99,3.016,22.1,59.1,489.0,57.1,1
964,2024-04-18 00:00:00,SENSOR-004,Floor 2 - Zone A,2.062,0.942,22.0,53.9,540.0,43.7,1
965,2024-04-18 00:00:00,SENSOR-005,Floor 2 - Zone B,1.963,2.065,22.0,51.4,459.0,29.3,0
966,2024-04-18 00:00:00,SENSOR-006,Floor 2 - Zone C,1.95,2.943,23.3,55.6,614.0,36.3,1
967,2024-04-18 00:00:00,SENSOR-007,Floor 3 - Zone A,3.004,0.903,20.5,52.0,499.0,39.8,0
968,2024-04-18 00:00:00,SENSOR-008,Floor 3 - Zone B,3.102,2.023,23.6,53.3,463.0,55.8,0
969,2024-04-18 00:00:00,SENSOR-009,Floor 3 - Zone C,2.974,2.971,25.2,35.3,286.0,56.1,0
970,2024-04-18 00:00:00,SENSOR-010,Floor 4 - Zone A,3.998,0.959,22.4,41.5,423.0,41.4,1
971,2024-04-18 00:00:00,SENSOR-011,Floor 4 - Zone B,3.941,2.059,23.7,54.0,647.0,43.3,1
972,2024-04-18 00:00:00,SENSOR-012,Floor 4 - Zone C,4.023,2.975,24.3,58.2,292.0,39.5,1
973,2024-04-18 00:00:00,SENSOR-013,Rooftop - North,4.987,1.519,26.4,67.1,538.0,54.6,1
974,2024-04-18 00:00:00,SENSOR-014,Rooftop - South,5.063,2.573,25.1,57.3,428.0,36.3,1
975,2024-04-18 00:00:00,SENSOR-015,Basement - Main,0.006,2.021,22.3,47.1,528.0,41.8,0
976,2024-04-18 00:00:00,SENSOR-016,Basement - Storage,-0.004,1.031,21.5,45.8,400.0,44.9,1
977,2024-04-18 00:00:00,SENSOR-017,Lobby - Entrance,0.479,2.035,23.1,60.7,637.0,33.3,1
978,2024-04-18 00:00:00,SENSOR-018,Lobby - Reception,0.564,1.005,22.0,49.0,458.0,32.9,1
979,2024-04-18 00:00:00,SENSOR-019,Carpark - B1,-0.943,2.018,19.7,52.4,,52.0,1
980,2024-04-18 00:00:00,SENSOR-020,Carpark - B2,-1.989,2.047,20.1,47.4,369.0,25.3,1
981,2024-04-19 00:00:00,SENSOR-001,Floor 1 - Zone A,1.037,1.072,23.2,45.7,559.0,24.6,1
982,2024-04-19 00:00:00,SENSOR-002,Floor 1 - Zone B,1.076,2.099,23.1,48.2,381.0,35.9,1
983,2024-04-19 00:00:00,SENSOR-003,Floor 1 - Zone C,1.011,3.059,22.1,57.6,407.0,50.7,1
984,2024-04-19 00:00:00,SENSOR-004,Floor 2 - Zone A,1.935,1.003,22.5,59.0,560.0,36.4,1
985,2024-04-19 00:00:00,SENSOR-005,Floor 2 - Zone B,2.036,1.957,21.6,56.8,476.0,35.6,0
986,2024-04-19 00:00:00,SENSOR-006,Floor 2 - Zone C,2.031,2.933,23.6,47.5,383.0,30.0,1
987,2024-04-19 00:00:00,SENSOR-007,Floor 3 - Zone A,2.95,1.005,21.5,48.7,,25.5,1
988,2024-04-19 00:00:00,SENSOR-008,Floor 3 - Zone B,3.011,1.957,22.5,68.3,484.0,48.6,1
989,2024-04-19 00:00:00,SENSOR-009,Floor 3 - Zone C,2.943,2.978,21.2,45.7,239.0,58.5,1
990,2024-04-19 00:00:00,SENSOR-010,Floor 4 - Zone A,3.99,0.904,23.0,74.7,453.0,48.8,1
991,2024-04-19 00:00:00,SENSOR-011,Floor 4 - Zone B,3.974,2.024,21.7,51.1,408.0,43.0,0
992,2024-04-19 00:00:00,SENSOR-012,Floor 4 - Zone C,4.018,3.037,19.8,68.1,394.0,57.7,1
993,2024-04-19 00:00:00,SENSOR-013,Rooftop - North,4.956,1.52,25.8,54.7,601.0,53.1,1
994,2024-04-19 00:00:00,SENSOR-014,Rooftop - South,4.974,2.401,25.4,67.4,340.0,33.0,0
995,2024-04-19 00:00:00,SENSOR-015,Basement - Main,0.049,1.914,21.3,69.1,336.0,38.7,1
996,2024-04-19 00:00:00,SENSOR-016,Basement - Storage,-0.124,1.0,18.2,64.8,444.0,36.7,1
997,2024-04-19 00:00:00,SENSOR-017,Lobby - Entrance,0.515,1.924,21.9,61.9,429.0,47.8,1
998,2024-04-19 00:00:00,SENSOR-018,Lobby - Reception,0.376,1.003,21.0,41.4,442.0,21.2,1
999,2024-04-19 00:00:00,SENSOR-019,Carpark - B1,-0.963,1.958,21.7,50.6,504.0,52.9,1
1000,2024-04-19 00:00:00,SENSOR-020,Carpark - B2,-2.048,2.049,20.0,49.5,408.0,35.5,1
1001,2024-04-20 00:00:00,SENSOR-001,Floor 1 - Zone A,1.094,1.084,22.1,47.7,,33.1,1
1002,2024-04-20 00:00:00,SENSOR-002,Floor 1 - Zone B,1.034,2.09,19.9,45.5,498.0,42.7,1
1003,2024-04-20 00:00:00,SENSOR-003,Floor 1 - Zone C,0.993,3.024,22.4,47.8,470.0,42.9,1
1004,2024-04-20 00:00:00,SENSOR-004,Floor 2 - Zone A,1.935,0.975,23.3,47.0,337.0,40.7,1
1005,2024-04-20 00:00:00,SENSOR-005,Floor 2 - Zone B,2.05,2.072,23.2,54.8,372.0,43.0,0
1006,2024-04-20 00:00:00,SENSOR-006,Floor 2 - Zone C,1.979,3.129,20.6,50.2,456.0,45.1,1
1007,2024-04-20 00:00:00,SENSOR-007,Floor 3 - Zone A,3.029,1.005,22.5,64.5,479.0,25.4,1
1008,2024-04-20 00:00:00,SENSOR-008,Floor 3 - Zone B,2.974,1.966,21.3,50.5,484.0,40.2,0
1009,2024-04-20 00:00:00,SENSOR-009,Floor 3 - Zone C,2.972,2.927,22.9,54.9,375.0,45.8,1
1010,2024-04-20 00:00:00,SENSOR-010,Floor 4 - Zone A,3.991,0.998,21.5,45.8,435.0,50.8,0
1011,2024-04-20 00:00:00,SENSOR-011,Floor 4 - Zone B,3.953,2.059,20.4,59.2,471.0,37.1,1
1012,2024-04-20 00:00:00,SENSOR-012,Floor 4 - Zone C,3.894,2.996,22.9,50.5,410.0,44.6,0
1013,2024-04-20 00:00:00,SENSOR-013,Rooftop - North,4.978,1.521,24.5,42.6,326.0,47.6,1
1014,2024-04-20 00:00:00,SENSOR-014,Rooftop - South,4.987,2.527,25.3,61.9,449.0,32.7,1
1015,2024-04-20 00:00:00,SENSOR-015,Basement - Main,0.022,2.007,18.6,57.6,489.0,40.9,1
1016,2024-04-20 00:00:00,SENSOR-016,Basement - Storage,-0.085,1.068,19.6,45.7,347.0,50.4,1
1017,2024-04-20 00:00:00,SENSOR-017,Lobby - Entrance,0.571,2.021,,47.6,410.0,33.7,1
1018,2024-04-20 00:00:00,SENSOR-018,Lobby - Reception,0.512,1.062,22.0,62.1,442.0,51.9,1
1019,2024-04-20 00:00:00,SENSOR-019,Carpark - B1,-0.974,1.961,20.9,63.1,535.0,42.1,1
1020,2024-04-20 00:00:00,SENSOR-020,Carpark - B2,-2.006,1.972,19.8,41.2,434.0,27.7,1
1021,2024-04-21 00:00:00,SENSOR-001,Floor 1 - Zone A,0.99,0.995,,60.8,271.0,46.7,1
1022,2024-04-21 00:00:00,SENSOR-002,Floor 1 - Zone B,1.054,2.03,20.7,49.6,381.0,35.6,1
1023,2024-04-21 00:00:00,SENSOR-003,Floor 1 - Zone C,1.031,2.999,19.3,55.3,364.0,32.5,1
1024,2024-04-21 00:00:00,SENSOR-004,Floor 2 - Zone A,1.97,0.989,23.6,39.5,461.0,45.4,0
1025,2024-04-21 00:00:00,SENSOR-005,Floor 2 - Zone B,1.899,1.918,21.6,52.2,417.0,51.3,1
1026,2024-04-21 00:00:00,SENSOR-006,Floor 2 - Zone C,2.07,3.044,21.8,65.7,456.0,60.3,1
1027,2024-04-21 00:00:00,SENSOR-007,Floor 3 - Zone A,3.041,1.053,25.8,79.7,307.0,38.5,1
1028,2024-04-21 00:00:00,SENSOR-008,Floor 3 - Zone B,3.039,2.054,22.6,50.4,408.0,39.5,0
1029,2024-04-21 00:00:00,SENSOR-009,Floor 3 - Zone C,2.949,2.932,21.6,63.8,484.0,33.0,0
1030,2024-04-21 00:00:00,SENSOR-010,Floor 4 - Zone A,3.98,1.084,20.3,58.2,453.0,48.2,0
1031,2024-04-21 00:00:00,SENSOR-011,Floor 4 - Zone B,4.014,2.043,23.3,67.0,615.0,37.6,1
1032,2024-04-21 00:00:00,SENSOR-012,Floor 4 - Zone C,4.086,3.087,19.5,64.5,273.0,32.5,1
1033,2024-04-21 00:00:00,SENSOR-013,Rooftop - North,4.939,1.6,24.8,44.8,419.0,34.9,1
1034,2024-04-21 00:00:00,SENSOR-014,Rooftop - South,5.014,2.54,,47.3,516.0,60.7,1
1035,2024-04-21 00:00:00,SENSOR-015,Basement - Main,-0.035,1.97,19.6,65.7,566.0,14.8,0
1036,2024-04-21 00:00:00,SENSOR-016,Basement - Storage,0.03,0.991,20.2,48.0,441.0,49.6,1
1037,2024-04-21 00:00:00,SENSOR-017,Lobby - Entrance,0.485,2.041,23.1,47.4,513.0,37.7,0
1038,2024-04-21 00:00:00,SENSOR-018,Lobby - Reception,0.487,0.979,21.5,48.6,625.0,31.6,1
1039,2024-04-21 00:00:00,SENSOR-019,Carpark - B1,-0.995,1.989,20.7,59.3,395.0,60.4,1
1040,2024-04-21 00:00:00,SENSOR-020,Carpark - B2,-1.98,1.891,21.0,68.9,619.0,37.5,1
1041,2024-04-22 00:00:00,SENSOR-001,Floor 1 - Zone A,0.927,1.011,21.4,45.3,340.0,38.3,1
1042,2024-04-22 00:00:00,SENSOR-002,Floor 1 - Zone B,0.891,1.953,22.0,58.4,549.0,36.7,1
1043,2024-04-22 00:00:00,SENSOR-003,Floor 1 - Zone C,1.032,3.053,21.5,45.0,401.0,39.8,1
1044,2024-04-22 00:00:00,SENSOR-004,Floor 2 - Zone A,2.004,0.992,19.5,55.5,408.0,55.0,1
1045,2024-04-22 00:00:00,SENSOR-005,Floor 2 - Zone B,1.982,2.025,21.3,41.6,405.0,26.3,0
1046,2024-04-22 00:00:00,SENSOR-006,Floor 2 - Zone C,1.928,2.986,21.7,56.7,587.0,54.0,1
1047,2024-04-22 00:00:00,SENSOR-007,Floor 3 - Zone A,3.007,0.948,22.6,50.6,452.0,42.1,1
1048,2024-04-22 00:00:00,SENSOR-008,Floor 3 - Zone B,2.986,2.013,21.1,55.7,398.0,47.0,0
1049,2024-04-22 00:00:00,SENSOR-009,Floor 3 - Zone C,3.03,2.888,21.7,54.7,282.0,45.1,1
1050,2024-04-22 00:00:00,SENSOR-010,Floor 4 - Zone A,4.031,1.023,21.7,55.9,483.0,50.4,1
1051,2024-04-22 00:00:00,SENSOR-011,Floor 4 - Zone B,3.971,2.085,22.0,45.5,631.0,35.6,1
1052,2024-04-22 00:00:00,SENSOR-012,Floor 4 - Zone C,4.041,2.986,24.6,52.0,521.0,65.8,1
1053,2024-04-22 00:00:00,SENSOR-013,Rooftop - North,4.967,1.531,24.2,45.6,489.0,32.0,0
1054,2024-04-22 00:00:00,SENSOR-014,Rooftop - South,5.033,2.46,28.1,59.4,608.0,36.5,0
1055,2024-04-22 00:00:00,SENSOR-015,Basement - Main,-0.001,1.939,20.0,54.1,,43.4,0
1056,2024-04-22 00:00:00,SENSOR-016,Basement - Storage,-0.072,0.917,20.0,65.3,608.0,46.5,1
1057,2024-04-22 00:00:00,SENSOR-017,Lobby - Entrance,0.506,1.891,23.4,62.9,422.0,47.3,0
1058,2024-04-22 00:00:00,SENSOR-018,Lobby - Reception,0.543,1.028,23.5,56.7,371.0,35.9,0
1059,2024-04-22 00:00:00,SENSOR-019,Carpark - B1,-1.071,2.01,20.7,72.9,466.0,38.0,1
1060,2024-04-22 00:00:00,SENSOR-020,Carpark - B2,-1.965,2.014,19.6,60.7,442.0,46.1,1
1061,2024-04-23 00:00:00,SENSOR-001,Floor 1 - Zone A,1.014,0.92,21.8,62.4,459.0,43.3,1
1062,2024-04-23 00:00:00,SENSOR-002,Floor 1 - Zone B,0.968,2.022,20.6,41.9,523.0,48.1,1
1063,2024-04-23 00:00:00,SENSOR-003,Floor 1 - Zone C,1.064,2.979,23.2,56.2,,52.8,1
1064,2024-04-23 00:00:00,SENSOR-004,Floor 2 - Zone A,1.972,0.954,23.2,54.2,488.0,32.1,1
1065,2024-04-23 00:00:00,SENSOR-005,Floor 2 - Zone B,1.987,1.941,20.5,59.6,453.0,43.9,1
1066,2024-04-23 00:00:00,SENSOR-006,Floor 2 - Zone C,1.954,2.947,23.0,61.6,391.0,47.4,1
1067,2024-04-23 00:00:00,SENSOR-007,Floor 3 - Zone A,3.017,0.992,19.5,58.5,404.0,47.1,1
1068,2024-04-23 00:00:00,SENSOR-008,Floor 3 - Zone B,2.928,2.037,,55.8,431.0,27.9,1
1069,2024-04-23 00:00:00,SENSOR-009,Floor 3 - Zone C,2.999,2.989,21.0,49.6,355.0,33.1,0
1070,2024-04-23 00:00:00,SENSOR-010,Floor 4 - Zone A,4.002,1.017,23.6,63.5,433.0,38.3,1
1071,2024-04-23 00:00:00,SENSOR-011,Floor 4 - Zone B,3.994,2.012,23.3,42.2,478.0,38.2,0
1072,2024-04-23 00:00:00,SENSOR-012,Floor 4 - Zone C,4.01,3.077,21.9,57.9,345.0,47.9,1
1073,2024-04-23 00:00:00,SENSOR-013,Rooftop - North,5.041,1.496,25.1,58.1,378.0,32.3,1
1074,2024-04-23 00:00:00,SENSOR-014,Rooftop - South,4.957,2.472,27.0,64.7,391.0,42.2,1
1075,2024-04-23 00:00:00,SENSOR-015,Basement - Main,0.027,2.03,20.5,58.5,432.0,40.4,0
1076,2024-04-23 00:00:00,SENSOR-016,Basement - Storage,-0.071,0.925,21.1,58.1,306.0,35.7,1
1077,2024-04-23 00:00:00,SENSOR-017,Lobby - Entrance,0.523,2.049,20.7,36.6,416.0,32.5,1
1078,2024-04-23 00:00:00,SENSOR-018,Lobby - Reception,0.392,1.013,21.6,55.5,429.0,37.2,1
1079,2024-04-23 00:00:00,SENSOR-019,Carpark - B1,-0.966,1.868,20.7,52.5,380.0,39.5,0
1080,2024-04-23 00:00:00,SENSOR-020,Carpark - B2,-2.105,1.969,20.1,64.9,372.0,38.3,1
1081,2024-04-24 00:00:00,SENSOR-001,Floor 1 - Zone A,1.072,0.995,22.1,60.1,439.0,34.6,1
1082,2024-04-24 00:00:00,SENSOR-002,Floor 1 - Zone B,1.038,1.943,20.6,44.8,410.0,47.6,1
1083,2024-04-24 00:00:00,SENSOR-003,Floor 1 - Zone C,1.066,2.887,20.9,46.5,414.0,35.6,0
1084,2024-04-24 00:00:00,SENSOR-004,Floor 2 - Zone A,2.016,0.985,,50.7,407.0,48.0,1
1085,2024-04-24 00:00:00,SENSOR-005,Floor 2 - Zone B,1.964,1.914,22.0,65.1,449.0,46.2,0
1086,2024-04-24 00:00:00,SENSOR-006,Floor 2 - Zone C,1.961,3.009,23.8,52.9,522.0,65.5,1
1087,2024-04-24 00:00:00,SENSOR-007,Floor 3 - Zone A,2.982,0.991,21.4,56.1,496.0,46.4,1
1088,2024-04-24 00:00:00,SENSOR-008,Floor 3 - Zone B,3.065,2.011,22.5,44.7,486.0,64.6,1
1089,2024-04-24 00:00:00,SENSOR-009,Floor 3 - Zone C,3.05,3.04,21.4,54.0,448.0,40.2,1
1090,2024-04-24 00:00:00,SENSOR-010,Floor 4 - Zone A,3.972,1.004,20.5,55.9,323.0,50.2,0
1091,2024-04-24 00:00:00,SENSOR-011,Floor 4 - Zone B,4.019,2.02,21.2,53.2,310.0,54.0,0
1092,2024-04-24 00:00:00,SENSOR-012,Floor 4 - Zone C,3.978,2.922,,49.7,516.0,49.2,0
1093,2024-04-24 00:00:00,SENSOR-013,Rooftop - North,4.866,1.549,25.9,51.5,294.0,41.7,1
1094,2024-04-24 00:00:00,SENSOR-014,Rooftop - South,4.994,2.488,24.0,50.9,474.0,44.0,1
1095,2024-04-24 00:00:00,SENSOR-015,Basement - Main,0.083,1.928,19.0,56.9,486.0,33.6,1
1096,2024-04-24 00:00:00,SENSOR-016,Basement - Storage,0.113,0.914,20.0,42.5,356.0,34.6,1
1097,2024-04-24 00:00:00,SENSOR-017,Lobby - Entrance,0.481,1.99,21.1,70.2,373.0,61.8,1
1098,2024-04-24 00:00:00,SENSOR-018,Lobby - Reception,0.505,1.01,23.8,48.5,505.0,31.1,1
1099,2024-04-24 00:00:00,SENSOR-019,Carpark - B1,-1.008,1.9,19.1,71.4,355.0,43.0,1
1100,2024-04-24 00:00:00,SENSOR-020,Carpark - B2,-2.014,2.035,19.9,47.4,494.0,33.3,1
1101,2024-04-25 00:00:00,SENSOR-001,Floor 1 - Zone A,1.036,0.984,21.5,60.1,344.0,32.7,1
1102,2024-04-25 00:00:00,SENSOR-002,Floor 1 - Zone B,0.943,1.993,,53.9,603.0,58.4,1
1103,2024-04-25 00:00:00,SENSOR-003,Floor 1 - Zone C,1.053,2.984,20.6,40.1,563.0,44.0,1
1104,2024-04-25 00:00:00,SENSOR-004,Floor 2 - Zone A,1.97,1.06,20.9,45.4,406.0,35.2,1
1105,2024-04-25 00:00:00,SENSOR-005,Floor 2 - Zone B,1.949,2.0,21.9,51.8,500.0,39.5,1
1106,2024-04-25 00:00:00,SENSOR-006,Floor 2 - Zone C,1.983,3.07,19.9,54.6,507.0,43.7,0
1107,2024-04-25 00:00:00,SENSOR-007,Floor 3 - Zone A,3.021,0.935,,64.8,620.0,32.3,1
1108,2024-04-25 00:00:00,SENSOR-008,Floor 3 - Zone B,2.929,2.017,23.8,40.1,350.0,39.0,1
1109,2024-04-25 00:00:00,SENSOR-009,Floor 3 - Zone C,2.96,2.975,20.6,56.1,541.0,41.1,0
1110,2024-04-25 00:00:00,SENSOR-010,Floor 4 - Zone A,4.004,0.916,20.2,57.2,510.0,42.3,1
1111,2024-04-25 00:00:00,SENSOR-011,Floor 4 - Zone B,4.034,2.073,21.9,53.4,401.0,31.7,1
1112,2024-04-25 00:00:00,SENSOR-012,Floor 4 - Zone C,3.953,3.04,22.4,47.5,452.0,43.6,1
1113,2024-04-25 00:00:00,SENSOR-013,Rooftop - North,5.036,1.565,25.8,75.7,470.0,57.0,1
1114,2024-04-25 00:00:00,SENSOR-014,Rooftop - South,4.996,2.536,25.1,52.7,485.0,27.3,0
1115,2024-04-25 00:00:00,SENSOR-015,Basement - Main,-0.004,1.971,20.4,52.8,515.0,28.2,1
1116,2024-04-25 00:00:00,SENSOR-016,Basement - Storage,0.015,1.106,19.5,60.1,447.0,26.4,1
1117,2024-04-25 00:00:00,SENSOR-017,Lobby - Entrance,0.498,2.01,20.4,59.2,326.0,40.8,1
1118,2024-04-25 00:00:00,SENSOR-018,Lobby - Reception,0.461,0.899,21.4,59.3,480.0,31.7,1
1119,2024-04-25 00:00:00,SENSOR-019,Carpark - B1,-0.911,2.037,20.5,59.1,268.0,44.4,1
1120,2024-04-25 00:00:00,SENSOR-020,Carpark - B2,-2.011,1.99,18.3,49.6,278.0,33.1,1
1121,2024-04-26 00:00:00,SENSOR-001,Floor 1 - Zone A,1.032,0.929,20.6,55.3,500.0,48.9,0
1122,2024-04-26 00:00:00,SENSOR-002,Floor 1 - Zone B,1.04,2.075,20.4,54.5,538.0,36.5,1
1123,2024-04-26 00:00:00,SENSOR-003,Floor 1 - Zone C,1.039,2.972,22.7,57.0,,45.7,1
1124,2024-04-26 00:00:00,SENSOR-004,Floor 2 - Zone A,2.016,0.983,23.6,62.2,448.0,62.7,0
1125,2024-04-26 00:00:00,SENSOR-005,Floor 2 - Zone B,1.865,1.941,21.3,51.8,364.0,24.3,0
1126,2024-04-26 00:00:00,SENSOR-006,Floor 2 - Zone C,1.944,2.973,21.3,57.0,446.0,48.9,1
1127,2024-04-26 00:00:00,SENSOR-007,Floor 3 - Zone A,2.982,0.974,22.3,52.6,515.0,36.3,0
1128,2024-04-26 00:00:00,SENSOR-008,Floor 3 - Zone B,3.058,2.041,,57.9,483.0,35.5,0
1129,2024-04-26 00:00:00,SENSOR-009,Floor 3 - Zone C,3.037,2.99,20.5,55.3,482.0,30.7,1
1130,2024-04-26 00:00:00,SENSOR-010,Floor 4 - Zone A,3.9,1.037,20.8,41.5,503.0,52.5,1
1131,2024-04-26 00:00:00,SENSOR-011,Floor 4 - Zone B,3.965,2.007,22.3,47.8,457.0,60.7,1
1132,2024-04-26 00:00:00,SENSOR-012,Floor 4 - Zone C,3.989,3.046,21.7,49.8,492.0,48.7,1
1133,2024-04-26 00:00:00,SENSOR-013,Rooftop - North,4.985,1.511,25.1,59.1,499.0,32.3,1
1134,2024-04-26 00:00:00,SENSOR-014,Rooftop - South,4.942,2.475,25.0,61.2,533.0,56.6,0
1135,2024-04-26 00:00:00,SENSOR-015,Basement - Main,0.06,1.995,19.0,66.5,481.0,37.1,1
1136,2024-04-26 00:00:00,SENSOR-016,Basement - Storage,-0.028,1.005,19.3,61.9,470.0,59.3,0
1137,2024-04-26 00:00:00,SENSOR-017,Lobby - Entrance,0.46,2.009,21.5,68.1,424.0,29.3,1
1138,2024-04-26 00:00:00,SENSOR-018,Lobby - Reception,0.504,0.943,22.4,48.8,507.0,44.1,0
1139,2024-04-26 00:00:00,SENSOR-019,Carpark - B1,-1.04,2.001,20.1,57.3,491.0,35.2,1
1140,2024-04-26 00:00:00,SENSOR-020,Carpark - B2,-1.938,2.05,20.5,56.4,439.0,45.7,1
1141,2024-04-27 00:00:00,SENSOR-001,Floor 1 - Zone A,1.019,1.029,20.5,54.5,304.0,47.6,0
1142,2024-04-27 00:00:00,SENSOR-002,Floor 1 - Zone B,1.039,1.981,21.5,41.4,502.0,46.3,1
1143,2024-04-27 00:00:00,SENSOR-003,Floor 1 - Zone C,1.005,3.098,21.8,56.2,387.0,43.5,0
1144,2024-04-27 00:00:00,SENSOR-004,Floor 2 - Zone A,1.979,0.981,21.9,62.5,362.0,23.4,1
1145,2024-04-27 00:00:00,SENSOR-005,Floor 2 - Zone B,2.032,1.951,23.4,48.6,376.0,36.6,1
1146,2024-04-27 00:00:00,SENSOR-006,Floor 2 - Zone C,2.014,2.99,22.7,54.4,368.0,41.9,1
1147,2024-04-27 00:00:00,SENSOR-007,Floor 3 - Zone A,2.91,1.103,,73.1,,62.0,0
1148,2024-04-27 00:00:00,SENSOR-008,Floor 3 - Zone B,3.104,2.023,23.9,54.2,396.0,43.0,1
1149,2024-04-27 00:00:00,SENSOR-009,Floor 3 - Zone C,3.035,2.972,21.2,68.8,473.0,41.9,1
1150,2024-04-27 00:00:00,SENSOR-010,Floor 4 - Zone A,4.068,0.951,21.2,56.4,426.0,46.4,1
1151,2024-04-27 00:00:00,SENSOR-011,Floor 4 - Zone B,3.907,1.932,,60.2,404.0,49.2,1
1152,2024-04-27 00:00:00,SENSOR-012,Floor 4 - Zone C,3.955,2.981,22.1,53.5,520.0,19.0,1
1153,2024-04-27 00:00:00,SENSOR-013,Rooftop - North,5.045,1.444,27.2,65.4,465.0,48.8,0
1154,2024-04-27 00:00:00,SENSOR-014,Rooftop - South,5.005,2.565,24.4,51.8,411.0,33.9,0
1155,2024-04-27 00:00:00,SENSOR-015,Basement - Main,0.028,2.063,20.9,47.4,455.0,38.0,1
1156,2024-04-27 00:00:00,SENSOR-016,Basement - Storage,-0.022,0.995,22.6,49.8,413.0,48.1,0
1157,2024-04-27 00:00:00,SENSOR-017,Lobby - Entrance,0.381,1.965,22.3,63.0,257.0,53.5,1
1158,2024-04-27 00:00:00,SENSOR-018,Lobby - Reception,0.506,0.972,22.7,57.7,473.0,45.6,1
1159,2024-04-27 00:00:00,SENSOR-019,Carpark - B1,-0.965,1.92,19.5,71.4,401.0,52.3,1
1160,2024-04-27 00:00:00,SENSOR-020,Carpark - B2,-1.985,2.016,20.5,47.5,455.0,35.2,1
1161,2024-04-28 00:00:00,SENSOR-001,Floor 1 - Zone A,0.995,1.004,21.7,55.8,496.0,39.1,1
1162,2024-04-28 00:00:00,SENSOR-002,Floor 1 - Zone B,0.979,1.972,,49.8,512.0,37.0,1
1163,2024-04-28 00:00:00,SENSOR-003,Floor 1 - Zone C,1.053,2.958,20.0,62.9,468.0,26.4,0
1164,2024-04-28 00:00:00,SENSOR-004,Floor 2 - Zone A,2.044,1.1,22.2,42.4,540.0,39.5,1
1165,2024-04-28 00:00:00,SENSOR-005,Floor 2 - Zone B,1.921,1.994,,54.6,461.0,39.5,1
1166,2024-04-28 00:00:00,SENSOR-006,Floor 2 - Zone C,2.045,3.032,,63.5,252.0,27.0,1
1167,2024-04-28 00:00:00,SENSOR-007,Floor 3 - Zone A,2.991,0.957,22.9,51.3,407.0,52.1,1
